experiment_id,transcript_id,model_name,technique_name,rag_enabled,quantity_value,estimated_weight_g
648,2,Qwen 2.5 3B Instruct,chain-of-thought,false,0.0,175.0
648,2,Qwen 2.5 3B Instruct,chain-of-thought,false,6.0,90.0
648,2,Qwen 2.5 3B Instruct,chain-of-thought,false,12.0,70.0
648,2,Qwen 2.5 3B Instruct,chain-of-thought,false,50.0,60.0
648,2,Qwen 2.5 3B Instruct,chain-of-thought,false,15.0,40.0
648,2,Qwen 2.5 3B Instruct,chain-of-thought,false,40.0,63.0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,450.0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,15.0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,20.0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,10.0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,150.0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,4.0,10.0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,50.0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,0.5
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,0.8
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,450.0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,50.0
663,3,MedGemma 4B,chain-of-thought,false,1.0,500.0
663,3,MedGemma 4B,chain-of-thought,false,2.0,30.0
663,3,MedGemma 4B,chain-of-thought,false,1.0,15.0
663,3,MedGemma 4B,chain-of-thought,false,2.0,10.0
663,3,MedGemma 4B,chain-of-thought,false,1.0,15.0
663,3,MedGemma 4B,chain-of-thought,false,1.0,15.0
663,3,MedGemma 4B,chain-of-thought,false,1.0,5.0
663,3,MedGemma 4B,chain-of-thought,false,1.0,5.0
663,3,MedGemma 4B,chain-of-thought,false,1.0,50.0
663,3,MedGemma 4B,chain-of-thought,false,2.0,400.0
665,9,MedGemma 4B,zero-shot,false,150.0,150.0
665,9,MedGemma 4B,zero-shot,false,2.0,30.0
665,9,MedGemma 4B,zero-shot,false,1.0,15.0
665,9,MedGemma 4B,zero-shot,false,1.0,5.0
665,9,MedGemma 4B,zero-shot,false,2.0,10.0
665,9,MedGemma 4B,zero-shot,false,150.0,150.0
665,9,MedGemma 4B,zero-shot,false,1.0,20.0
670,6,MedGemma 4B,few-shot,false,2.0,300.0
670,6,MedGemma 4B,few-shot,false,500.0,500.0
670,6,MedGemma 4B,few-shot,false,1.0,5.0
670,6,MedGemma 4B,few-shot,false,1.0,5.0
670,6,MedGemma 4B,few-shot,false,1.0,5.0
670,6,MedGemma 4B,few-shot,false,1.0,15.0
670,6,MedGemma 4B,few-shot,false,2.0,30.0
672,10,MedGemma 4B,zero-shot,false,1.0,200.0
672,10,MedGemma 4B,zero-shot,false,0.5,120.0
672,10,MedGemma 4B,zero-shot,false,1.0,50.0
672,10,MedGemma 4B,zero-shot,false,1.0,50.0
672,10,MedGemma 4B,zero-shot,false,1.0,5.0
672,10,MedGemma 4B,zero-shot,false,1.0,200.0
672,10,MedGemma 4B,zero-shot,false,1.0,250.0
672,10,MedGemma 4B,zero-shot,false,1.0,50.0
673,6,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,180.0
675,7,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,453.6
675,7,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,4.5
679,16,Qwen 2.5 3B Instruct,few-shot,false,350.0,700.0
679,16,Qwen 2.5 3B Instruct,few-shot,false,3.0,14.0
679,16,Qwen 2.5 3B Instruct,few-shot,false,2.0,70.0
679,16,Qwen 2.5 3B Instruct,few-shot,false,1.0,30.0
679,16,Qwen 2.5 3B Instruct,few-shot,false,4.0,35.0
679,16,Qwen 2.5 3B Instruct,few-shot,false,1.0,50.0
679,16,Qwen 2.5 3B Instruct,few-shot,false,1.0,20.0
679,16,Qwen 2.5 3B Instruct,few-shot,false,1.0,30.0
679,16,Qwen 2.5 3B Instruct,few-shot,false,300.0,300.0
684,24,Qwen 2.5 3B Instruct,zero-shot,false,1.0,250.0
684,24,Qwen 2.5 3B Instruct,zero-shot,false,2.0,40.0
686,8,Qwen 2.5 3B Instruct,structured-output,false,20.0,15.4
686,8,Qwen 2.5 3B Instruct,structured-output,false,2.0,35.0
686,8,Qwen 2.5 3B Instruct,structured-output,false,4.0,65.6
686,8,Qwen 2.5 3B Instruct,structured-output,false,1.0,20.0
686,8,Qwen 2.5 3B Instruct,structured-output,false,1.0,200.0
686,8,Qwen 2.5 3B Instruct,structured-output,false,1.0,10.0
686,8,Qwen 2.5 3B Instruct,structured-output,false,3.0,25.1
686,8,Qwen 2.5 3B Instruct,structured-output,false,2.0,0.0
686,8,Qwen 2.5 3B Instruct,structured-output,false,2.0,69.5
686,8,Qwen 2.5 3B Instruct,structured-output,false,3.0,90.6
686,8,Qwen 2.5 3B Instruct,structured-output,false,3.0,45.3
686,8,Qwen 2.5 3B Instruct,structured-output,false,1.0,85.4
686,8,Qwen 2.5 3B Instruct,structured-output,false,10.0,14.7
687,25,Qwen 2.5 3B Instruct,zero-shot,false,2.0,150.0
687,25,Qwen 2.5 3B Instruct,zero-shot,false,1.0,20.0
687,25,Qwen 2.5 3B Instruct,zero-shot,false,1.0,35.0
687,25,Qwen 2.5 3B Instruct,zero-shot,false,1.0,25.0
688,9,Qwen 2.5 3B Instruct,chain-of-thought,false,200.0,200.0
688,9,Qwen 2.5 3B Instruct,chain-of-thought,false,20.0,31.25
688,9,Qwen 2.5 3B Instruct,chain-of-thought,false,20.0,31.25
688,9,Qwen 2.5 3B Instruct,chain-of-thought,false,20.0,31.25
689,9,Qwen 2.5 3B Instruct,structured-output,false,1.0,200.0
689,9,Qwen 2.5 3B Instruct,structured-output,false,1.0,30.0
689,9,Qwen 2.5 3B Instruct,structured-output,false,25.0,6.0
689,9,Qwen 2.5 3B Instruct,structured-output,false,1.0,250.0
689,9,Qwen 2.5 3B Instruct,structured-output,false,15.0,30.0
689,9,Qwen 2.5 3B Instruct,structured-output,false,15.0,30.0
690,26,Qwen 2.5 3B Instruct,zero-shot,false,0.0,0.0
691,10,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,203.0
691,10,Qwen 2.5 3B Instruct,chain-of-thought,false,0.5,123.0
691,10,Qwen 2.5 3B Instruct,chain-of-thought,false,0.5,126.0
691,10,Qwen 2.5 3B Instruct,chain-of-thought,false,0.5,126.0
692,10,Qwen 2.5 3B Instruct,structured-output,false,0.5,120.0
692,10,Qwen 2.5 3B Instruct,structured-output,false,1.0,7.5
692,10,Qwen 2.5 3B Instruct,structured-output,false,1.0,25.0
692,10,Qwen 2.5 3B Instruct,structured-output,false,1.0,250.0
693,27,Qwen 2.5 3B Instruct,zero-shot,false,1.0,56.7
693,27,Qwen 2.5 3B Instruct,zero-shot,false,1.0,5.0
693,27,Qwen 2.5 3B Instruct,zero-shot,false,1.0,56.0
693,27,Qwen 2.5 3B Instruct,zero-shot,false,1.0,56.0
693,27,Qwen 2.5 3B Instruct,zero-shot,false,1.0,15.0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,false,0.0,150.0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,100.0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,0.0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,15.0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,0.0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,false,4.0,150.0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,50.0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,false,4.0,0.0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,false,300.0,1400.0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,false,20.0,800.0
696,28,Qwen 2.5 3B Instruct,zero-shot,false,300.0,300.0
696,28,Qwen 2.5 3B Instruct,zero-shot,false,2.0,0.5
696,28,Qwen 2.5 3B Instruct,zero-shot,false,0.0,0.0
699,29,Qwen 2.5 3B Instruct,zero-shot,false,1.0,250.0
699,29,Qwen 2.5 3B Instruct,zero-shot,false,1.0,20.0
699,29,Qwen 2.5 3B Instruct,zero-shot,false,1.0,45.0
699,29,Qwen 2.5 3B Instruct,zero-shot,false,1.0,200.0
699,29,Qwen 2.5 3B Instruct,zero-shot,false,1.0,50.0
699,29,Qwen 2.5 3B Instruct,zero-shot,false,1.0,0.0
699,29,Qwen 2.5 3B Instruct,zero-shot,false,1.0,50.0
699,29,Qwen 2.5 3B Instruct,zero-shot,false,1.0,30.0
699,29,Qwen 2.5 3B Instruct,zero-shot,false,1.0,0.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,1.0,200.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,2.0,0.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,2.0,0.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,1.0,0.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,2.5,0.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,1.0,200.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,2.0,0.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,2.0,0.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,4.0,0.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,4.0,0.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,1.0,0.0
702,30,Qwen 2.5 3B Instruct,zero-shot,false,1.0,25.0
702,30,Qwen 2.5 3B Instruct,zero-shot,false,250.0,250.0
705,31,Qwen 2.5 3B Instruct,zero-shot,false,1.0,150.0
705,31,Qwen 2.5 3B Instruct,zero-shot,false,2.0,150.0
705,31,Qwen 2.5 3B Instruct,zero-shot,false,1.0,75.0
705,31,Qwen 2.5 3B Instruct,zero-shot,false,1.0,75.0
705,31,Qwen 2.5 3B Instruct,zero-shot,false,100.0,150.0
705,31,Qwen 2.5 3B Instruct,zero-shot,false,1.0,75.0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,500.0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,10.0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,3.0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,18.0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,40.0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,18.0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,40.0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,500.0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,100.0
707,15,Qwen 2.5 3B Instruct,structured-output,false,1.0,450.0
707,15,Qwen 2.5 3B Instruct,structured-output,false,15.0,10.45
707,15,Qwen 2.5 3B Instruct,structured-output,false,1.0,5.3
707,15,Qwen 2.5 3B Instruct,structured-output,false,1.0,5.3
707,15,Qwen 2.5 3B Instruct,structured-output,false,1.0,250.0
707,15,Qwen 2.5 3B Instruct,structured-output,false,2.0,10.45
707,15,Qwen 2.5 3B Instruct,structured-output,false,,250.0
707,15,Qwen 2.5 3B Instruct,structured-output,false,1.0,230.0
707,15,Qwen 2.5 3B Instruct,structured-output,false,25.0,28.35
707,15,Qwen 2.5 3B Instruct,structured-output,false,1.0,250.0
707,15,Qwen 2.5 3B Instruct,structured-output,false,25.0,28.35
709,16,Qwen 2.5 3B Instruct,chain-of-thought,false,200.0,200.0
709,16,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,50.0
709,16,Qwen 2.5 3B Instruct,chain-of-thought,false,2.5,40.0
709,16,Qwen 2.5 3B Instruct,chain-of-thought,false,3.0,60.0
709,16,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,60.0
709,16,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,30.0
709,16,Qwen 2.5 3B Instruct,chain-of-thought,false,200.0,200.0
710,16,Qwen 2.5 3B Instruct,structured-output,false,250.0,250.0
710,16,Qwen 2.5 3B Instruct,structured-output,false,15.0,0.38
710,16,Qwen 2.5 3B Instruct,structured-output,false,15.0,0.38
710,16,Qwen 2.5 3B Instruct,structured-output,false,15.0,0.38
710,16,Qwen 2.5 3B Instruct,structured-output,false,25.0,0.38
710,16,Qwen 2.5 3B Instruct,structured-output,false,3.0,15.2
710,16,Qwen 2.5 3B Instruct,structured-output,false,2.0,0.57
710,16,Qwen 2.5 3B Instruct,structured-output,false,2.0,1.37
710,16,Qwen 2.5 3B Instruct,structured-output,false,100.0,100.0
712,33,Qwen 2.5 3B Instruct,zero-shot,false,2.0,30.0
712,33,Qwen 2.5 3B Instruct,zero-shot,false,1.0,15.0
712,33,Qwen 2.5 3B Instruct,zero-shot,false,1.0,50.0
712,33,Qwen 2.5 3B Instruct,zero-shot,false,1.0,30.0
713,17,Qwen 2.5 3B Instruct,chain-of-thought,false,200.0,200.0
713,17,Qwen 2.5 3B Instruct,chain-of-thought,false,15.0,15.0
713,17,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,5.0
713,17,Qwen 2.5 3B Instruct,chain-of-thought,false,3.0,0.0
713,17,Qwen 2.5 3B Instruct,chain-of-thought,false,30.0,30.0
713,17,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,70.0
713,17,Qwen 2.5 3B Instruct,chain-of-thought,false,3.0,210.0
713,17,Qwen 2.5 3B Instruct,chain-of-thought,false,300.0,300.0
713,17,Qwen 2.5 3B Instruct,chain-of-thought,false,40.0,40.0
713,17,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,165.0
713,17,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,75.0
713,17,Qwen 2.5 3B Instruct,chain-of-thought,false,25.0,400.0
714,17,Qwen 2.5 3B Instruct,structured-output,false,150.0,226.0
714,17,Qwen 2.5 3B Instruct,structured-output,false,15.0,60.0
714,17,Qwen 2.5 3B Instruct,structured-output,false,1.0,0.0
714,17,Qwen 2.5 3B Instruct,structured-output,false,15.0,60.0
714,17,Qwen 2.5 3B Instruct,structured-output,false,30.0,60.0
714,17,Qwen 2.5 3B Instruct,structured-output,false,6.0,24.0
714,17,Qwen 2.5 3B Instruct,structured-output,false,5.0,12.75
714,17,Qwen 2.5 3B Instruct,structured-output,false,2.0,0.0
714,17,Qwen 2.5 3B Instruct,structured-output,false,2.0,10.0
714,17,Qwen 2.5 3B Instruct,structured-output,false,15.0,28.35
714,17,Qwen 2.5 3B Instruct,structured-output,false,100.0,165.0
714,17,Qwen 2.5 3B Instruct,structured-output,false,15.0,30.0
714,17,Qwen 2.5 3B Instruct,structured-output,false,2.0,18.0
716,34,Qwen 2.5 3B Instruct,zero-shot,false,1.0,200.0
716,34,Qwen 2.5 3B Instruct,zero-shot,false,1.0,50.0
716,34,Qwen 2.5 3B Instruct,zero-shot,false,1.0,50.0
716,34,Qwen 2.5 3B Instruct,zero-shot,false,2.0,150.0
716,34,Qwen 2.5 3B Instruct,zero-shot,false,1.0,50.0
716,34,Qwen 2.5 3B Instruct,zero-shot,false,50.0,125.0
716,34,Qwen 2.5 3B Instruct,zero-shot,false,250.0,75.0
716,34,Qwen 2.5 3B Instruct,zero-shot,false,1.0,0.0
717,18,Qwen 2.5 3B Instruct,chain-of-thought,false,80.0,234.0
717,18,Qwen 2.5 3B Instruct,chain-of-thought,false,80.0,234.0
717,18,Qwen 2.5 3B Instruct,chain-of-thought,false,120.0,390.0
717,18,Qwen 2.5 3B Instruct,chain-of-thought,false,250.0,250.0
717,18,Qwen 2.5 3B Instruct,chain-of-thought,false,180.0,180.0
718,18,Qwen 2.5 3B Instruct,structured-output,false,1.0,50.0
718,18,Qwen 2.5 3B Instruct,structured-output,false,1.0,2.0
718,18,Qwen 2.5 3B Instruct,structured-output,false,1.0,2.0
718,18,Qwen 2.5 3B Instruct,structured-output,false,1.0,2.0
718,18,Qwen 2.5 3B Instruct,structured-output,false,1.0,15.0
718,18,Qwen 2.5 3B Instruct,structured-output,false,2.0,5.0
718,18,Qwen 2.5 3B Instruct,structured-output,false,1.0,50.0
718,18,Qwen 2.5 3B Instruct,structured-output,false,1.0,80.0
718,18,Qwen 2.5 3B Instruct,structured-output,false,1.0,125.0
718,18,Qwen 2.5 3B Instruct,structured-output,false,1.0,250.0
718,18,Qwen 2.5 3B Instruct,structured-output,false,1.0,60.0
720,35,Qwen 2.5 3B Instruct,zero-shot,false,1.0,200.0
720,35,Qwen 2.5 3B Instruct,zero-shot,false,0.5,20.0
720,35,Qwen 2.5 3B Instruct,zero-shot,false,50.0,125.0
720,35,Qwen 2.5 3B Instruct,zero-shot,false,100.0,250.0
723,20,Qwen 2.5 3B Instruct,few-shot,false,1.0,200.0
723,20,Qwen 2.5 3B Instruct,few-shot,false,2.0,50.0
723,20,Qwen 2.5 3B Instruct,few-shot,false,1.0,100.0
723,20,Qwen 2.5 3B Instruct,few-shot,false,4.0,60.0
723,20,Qwen 2.5 3B Instruct,few-shot,false,2.0,14.0
724,36,Qwen 2.5 3B Instruct,zero-shot,false,0.0,0.0
725,20,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,200.0
725,20,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,50.0
725,20,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,150.0
725,20,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,85.0
726,20,Qwen 2.5 3B Instruct,structured-output,false,1.0,0.0
726,20,Qwen 2.5 3B Instruct,structured-output,false,1.0,0.0
726,20,Qwen 2.5 3B Instruct,structured-output,false,1.0,0.0
726,20,Qwen 2.5 3B Instruct,structured-output,false,1.0,0.0
726,20,Qwen 2.5 3B Instruct,structured-output,false,1.0,0.0
728,37,Qwen 2.5 3B Instruct,zero-shot,false,1.0,25.0
728,37,Qwen 2.5 3B Instruct,zero-shot,false,1.0,15.0
728,37,Qwen 2.5 3B Instruct,zero-shot,false,1.0,15.0
728,37,Qwen 2.5 3B Instruct,zero-shot,false,2.0,45.0
728,37,Qwen 2.5 3B Instruct,zero-shot,false,3.0,12.5
728,37,Qwen 2.5 3B Instruct,zero-shot,false,2.0,15.0
728,37,Qwen 2.5 3B Instruct,zero-shot,false,1.0,5.0
729,21,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,0.0
729,21,Qwen 2.5 3B Instruct,chain-of-thought,false,350.0,350.0
729,21,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,200.0
729,21,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,57.0
729,21,Qwen 2.5 3B Instruct,chain-of-thought,false,3.0,42.0
729,21,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,6.0
729,21,Qwen 2.5 3B Instruct,chain-of-thought,false,3.0,18.0
729,21,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,30.0
730,21,Qwen 2.5 3B Instruct,structured-output,false,1.0,0.0
730,21,Qwen 2.5 3B Instruct,structured-output,false,1.0,0.0
730,21,Qwen 2.5 3B Instruct,structured-output,false,2.0,0.0
730,21,Qwen 2.5 3B Instruct,structured-output,false,1.0,56.0
730,21,Qwen 2.5 3B Instruct,structured-output,false,1.0,56.0
730,21,Qwen 2.5 3B Instruct,structured-output,false,1.0,25.0
730,21,Qwen 2.5 3B Instruct,structured-output,false,1.0,25.0
730,21,Qwen 2.5 3B Instruct,structured-output,false,3.0,25.0
730,21,Qwen 2.5 3B Instruct,structured-output,false,1.0,50.0
730,21,Qwen 2.5 3B Instruct,structured-output,false,1.0,25.0
730,21,Qwen 2.5 3B Instruct,structured-output,false,2.0,20.0
732,38,Qwen 2.5 3B Instruct,zero-shot,false,0.0,0.0
732,38,Qwen 2.5 3B Instruct,zero-shot,false,0.0,0.0
732,38,Qwen 2.5 3B Instruct,zero-shot,false,0.0,0.0
732,38,Qwen 2.5 3B Instruct,zero-shot,false,0.0,0.0
732,38,Qwen 2.5 3B Instruct,zero-shot,false,0.0,0.0
732,38,Qwen 2.5 3B Instruct,zero-shot,false,0.0,0.0
732,38,Qwen 2.5 3B Instruct,zero-shot,false,0.0,0.0
732,38,Qwen 2.5 3B Instruct,zero-shot,false,0.0,0.0
732,38,Qwen 2.5 3B Instruct,zero-shot,false,0.0,0.0
732,38,Qwen 2.5 3B Instruct,zero-shot,false,0.0,0.0
732,38,Qwen 2.5 3B Instruct,zero-shot,false,0.0,0.0
732,38,Qwen 2.5 3B Instruct,zero-shot,false,0.0,0.0
732,38,Qwen 2.5 3B Instruct,zero-shot,false,0.0,0.0
735,23,Qwen 2.5 3B Instruct,few-shot,false,1.0,200.0
735,23,Qwen 2.5 3B Instruct,few-shot,false,2.0,30.0
735,23,Qwen 2.5 3B Instruct,few-shot,false,1.0,0.5
735,23,Qwen 2.5 3B Instruct,few-shot,false,2.0,45.0
735,23,Qwen 2.5 3B Instruct,few-shot,false,1.0,50.0
735,23,Qwen 2.5 3B Instruct,few-shot,false,4.0,50.0
735,23,Qwen 2.5 3B Instruct,few-shot,false,4.0,50.0
735,23,Qwen 2.5 3B Instruct,few-shot,false,8.0,20.0
735,23,Qwen 2.5 3B Instruct,few-shot,false,2.0,15.0
736,39,Qwen 2.5 3B Instruct,zero-shot,false,4.0,28.0
736,39,Qwen 2.5 3B Instruct,zero-shot,false,4.0,160.0
736,39,Qwen 2.5 3B Instruct,zero-shot,false,160.0,23.0
736,39,Qwen 2.5 3B Instruct,zero-shot,false,2.0,150.0
739,24,Qwen 2.5 3B Instruct,few-shot,false,1.0,250.0
739,24,Qwen 2.5 3B Instruct,few-shot,false,2.0,10.0
739,24,Qwen 2.5 3B Instruct,few-shot,false,1.0,0.0
741,24,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,260.0
741,24,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,13.0
742,24,Qwen 2.5 3B Instruct,structured-output,false,1.0,500.0
742,24,Qwen 2.5 3B Instruct,structured-output,false,2.0,15.0
744,41,Qwen 2.5 3B Instruct,zero-shot,false,1.0,0.0
745,25,Qwen 2.5 3B Instruct,chain-of-thought,false,0.0,170.0
745,25,Qwen 2.5 3B Instruct,chain-of-thought,false,0.0,25.0
745,25,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,145.0
745,25,Qwen 2.5 3B Instruct,chain-of-thought,false,150.0,235.0
745,25,Qwen 2.5 3B Instruct,chain-of-thought,false,15.0,34.0
745,25,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,6.0
747,26,Qwen 2.5 3B Instruct,few-shot,false,3.0,7.5
747,26,Qwen 2.5 3B Instruct,few-shot,false,6.0,15.0
747,26,Qwen 2.5 3B Instruct,few-shot,false,1.0,14.0
747,26,Qwen 2.5 3B Instruct,few-shot,false,1.0,35.0
747,26,Qwen 2.5 3B Instruct,few-shot,false,1.0,5.0
747,26,Qwen 2.5 3B Instruct,few-shot,false,3.0,15.0
747,26,Qwen 2.5 3B Instruct,few-shot,false,1.0,20.0
747,26,Qwen 2.5 3B Instruct,few-shot,false,3.0,120.0
749,43,Qwen 2.5 3B Instruct,zero-shot,false,250.0,250.0
749,43,Qwen 2.5 3B Instruct,zero-shot,false,5.0,0.78
749,43,Qwen 2.5 3B Instruct,zero-shot,false,4.0,85.0
749,43,Qwen 2.5 3B Instruct,zero-shot,false,1.0,0.0
749,43,Qwen 2.5 3B Instruct,zero-shot,false,1.5,0.0
749,43,Qwen 2.5 3B Instruct,zero-shot,false,1.5,0.0
750,26,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,20.0
750,26,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,50.0
751,26,Qwen 2.5 3B Instruct,structured-output,false,2.0,30.0
751,26,Qwen 2.5 3B Instruct,structured-output,false,1.0,20.0
751,26,Qwen 2.5 3B Instruct,structured-output,false,1.0,20.0
751,26,Qwen 2.5 3B Instruct,structured-output,false,1.0,15.0
752,27,Qwen 2.5 3B Instruct,few-shot,false,1.0,550.0
752,27,Qwen 2.5 3B Instruct,few-shot,false,450.0,450.0
752,27,Qwen 2.5 3B Instruct,few-shot,false,2.0,20.0
752,27,Qwen 2.5 3B Instruct,few-shot,false,2.0,30.0
752,27,Qwen 2.5 3B Instruct,few-shot,false,2.0,28.4
752,27,Qwen 2.5 3B Instruct,few-shot,false,2.0,30.6
752,27,Qwen 2.5 3B Instruct,few-shot,false,120.0,120.0
752,27,Qwen 2.5 3B Instruct,few-shot,false,1.0,50.0
753,44,Qwen 2.5 3B Instruct,zero-shot,false,1.0,50.0
753,44,Qwen 2.5 3B Instruct,zero-shot,false,1.0,2.0
753,44,Qwen 2.5 3B Instruct,zero-shot,false,1.0,2.0
753,44,Qwen 2.5 3B Instruct,zero-shot,false,1.0,20.0
753,44,Qwen 2.5 3B Instruct,zero-shot,false,1.0,20.0
753,44,Qwen 2.5 3B Instruct,zero-shot,false,1.0,30.0
753,44,Qwen 2.5 3B Instruct,zero-shot,false,2.0,20.0
753,44,Qwen 2.5 3B Instruct,zero-shot,false,2.0,100.0
753,44,Qwen 2.5 3B Instruct,zero-shot,false,2.0,3.0
753,44,Qwen 2.5 3B Instruct,zero-shot,false,3.0,8.0
753,44,Qwen 2.5 3B Instruct,zero-shot,false,50.0,50.0
753,44,Qwen 2.5 3B Instruct,zero-shot,false,2.0,60.0
754,27,Qwen 2.5 3B Instruct,chain-of-thought,false,10.0,450.0
754,27,Qwen 2.5 3B Instruct,chain-of-thought,false,3.0,12.5
754,27,Qwen 2.5 3B Instruct,chain-of-thought,false,50.0,49.7
754,27,Qwen 2.5 3B Instruct,chain-of-thought,false,160.0,159.2
754,27,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,0.69
754,27,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,0.5
754,27,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,0.75
756,28,Qwen 2.5 3B Instruct,few-shot,false,300.0,300.0
756,28,Qwen 2.5 3B Instruct,few-shot,false,1.0,7.0
756,28,Qwen 2.5 3B Instruct,few-shot,false,2.0,18.0
756,28,Qwen 2.5 3B Instruct,few-shot,false,8.0,125.0
759,28,Qwen 2.5 3B Instruct,chain-of-thought,false,300.0,300.0
759,28,Qwen 2.5 3B Instruct,chain-of-thought,false,12.0,0.0
760,28,Qwen 2.5 3B Instruct,structured-output,false,300.0,300.0
760,28,Qwen 2.5 3B Instruct,structured-output,false,1.0,0.0
760,28,Qwen 2.5 3B Instruct,structured-output,false,,0.0
760,28,Qwen 2.5 3B Instruct,structured-output,false,,0.0
761,29,Qwen 2.5 3B Instruct,few-shot,false,2.0,35.0
761,29,Qwen 2.5 3B Instruct,few-shot,false,1.0,30.0
761,29,Qwen 2.5 3B Instruct,few-shot,false,2.0,90.0
761,29,Qwen 2.5 3B Instruct,few-shot,false,1.0,60.0
761,29,Qwen 2.5 3B Instruct,few-shot,false,1.0,20.0
763,48,Qwen 2.5 3B Instruct,zero-shot,false,1.0,100.0
763,48,Qwen 2.5 3B Instruct,zero-shot,false,1.0,0.0
763,48,Qwen 2.5 3B Instruct,zero-shot,false,1.0,0.0
763,48,Qwen 2.5 3B Instruct,zero-shot,false,1.0,50.0
763,48,Qwen 2.5 3B Instruct,zero-shot,false,1.0,50.0
763,48,Qwen 2.5 3B Instruct,zero-shot,false,1.0,0.0
763,48,Qwen 2.5 3B Instruct,zero-shot,false,1.0,20.0
763,48,Qwen 2.5 3B Instruct,zero-shot,false,1.0,10.0
764,29,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,250.0
764,29,Qwen 2.5 3B Instruct,chain-of-thought,false,28.0,45.3
764,29,Qwen 2.5 3B Instruct,chain-of-thought,false,28.0,45.3
