experiment_id,transcript_id,model_name,technique_name,rag_enabled,calories,protein_g,total_fat_g,total_carbohydrate_g,sodium_mg,total_sugars_g,calcium_mg,iron_mg,potassium_mg
800,39,Qwen 2.5 3B Instruct,chain-of-thought,false,5.3,0.4,0.1,0.6,12.0,0.1,8.0,,26.0
800,39,Qwen 2.5 3B Instruct,chain-of-thought,false,34.3,4.8,2.9,0.9,152.0,0.3,17.0,0.26,365.0
800,39,Qwen 2.5 3B Instruct,chain-of-thought,false,68.5,2.3,0.7,12.5,42.0,0.6,18.0,0.45,76.0
806,40,Qwen 2.5 3B Instruct,structured-output,false,65.0,31.0,3.4,0.0,80.0,0.0,0.0,0.4,
806,40,Qwen 2.5 3B Instruct,structured-output,false,87.0,4.0,4.3,15.0,176.0,3.0,6.0,0.2,
806,40,Qwen 2.5 3B Instruct,structured-output,false,20.0,1.5,2.6,4.0,130.0,2.0,0.0,0.0,
806,40,Qwen 2.5 3B Instruct,structured-output,false,20.0,1.5,2.6,4.0,130.0,2.0,0.0,0.0,
806,40,Qwen 2.5 3B Instruct,structured-output,false,20.0,1.5,2.6,4.0,130.0,2.0,0.0,0.0,
807,41,Qwen 2.5 3B Instruct,few-shot,false,260.0,4.0,21.0,1.0,0.0,0.0,0.0,0.2,15.0
807,41,Qwen 2.5 3B Instruct,few-shot,false,11.0,1.0,0.0,4.0,350.0,2.0,9.0,0.3,7.0
807,41,Qwen 2.5 3B Instruct,few-shot,false,14.0,1.0,0.0,4.0,350.0,2.0,9.0,0.3,7.0
807,41,Qwen 2.5 3B Instruct,few-shot,false,26.0,0.3,0.0,1.0,0.0,1.0,2.0,0.045,0.0
807,41,Qwen 2.5 3B Instruct,few-shot,false,35.0,1.0,0.4,1.0,0.0,0.0,1.0,0.045,2.0
807,41,Qwen 2.5 3B Instruct,few-shot,false,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.02,0.0
807,41,Qwen 2.5 3B Instruct,few-shot,false,57.0,0.0,0.0,1.0,169.0,0.5,0.0,0.014,2.0
809,41,Qwen 2.5 3B Instruct,chain-of-thought,false,579.0,7.6,46.8,14.3,121.0,14.3,0.0,0.0,
809,41,Qwen 2.5 3B Instruct,chain-of-thought,false,450.0,0.0,0.0,16.7,836.0,16.7,0.0,0.0,
809,41,Qwen 2.5 3B Instruct,chain-of-thought,false,420.0,0.0,0.0,13.6,758.0,13.6,0.0,0.0,
809,41,Qwen 2.5 3B Instruct,chain-of-thought,false,409.0,0.0,0.0,23.4,175.0,23.4,0.0,0.0,
809,41,Qwen 2.5 3B Instruct,chain-of-thought,false,34.0,1.3,0.2,2.2,9.0,2.2,5.0,0.0,
809,41,Qwen 2.5 3B Instruct,chain-of-thought,false,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,
809,41,Qwen 2.5 3B Instruct,chain-of-thought,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
810,41,Qwen 2.5 3B Instruct,structured-output,false,390.0,2.9,24.7,52.3,18.0,45.7,0.0,0.0,
810,41,Qwen 2.5 3B Instruct,structured-output,false,17.0,0.9,0.3,6.5,84.0,2.9,48.0,0.3,
810,41,Qwen 2.5 3B Instruct,structured-output,false,17.0,0.9,0.3,6.5,84.0,2.9,48.0,0.3,
810,41,Qwen 2.5 3B Instruct,structured-output,false,64.0,0.2,0.3,15.0,7.0,13.4,68.0,0.1,
810,41,Qwen 2.5 3B Instruct,structured-output,false,37.0,0.6,0.3,9.5,18.0,7.3,8.0,0.1,
810,41,Qwen 2.5 3B Instruct,structured-output,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
810,41,Qwen 2.5 3B Instruct,structured-output,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
810,41,Qwen 2.5 3B Instruct,structured-output,false,12.0,0.2,0.3,1.6,14.0,0.0,49.0,0.0,
815,9,MedGemma 4B,few-shot,false,280.0,25.0,18.0,0.0,300.0,0.0,0.0,6.0,400.0
815,9,MedGemma 4B,few-shot,false,0.0,1.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0
815,9,MedGemma 4B,few-shot,false,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,9,MedGemma 4B,few-shot,false,50.0,12.0,4.0,0.0,300.0,0.0,0.0,1.0,50.0
815,9,MedGemma 4B,few-shot,false,160.0,9.0,15.0,3.0,400.0,1.0,25.0,1.0,100.0
815,9,MedGemma 4B,few-shot,false,300.0,3.0,25.0,1.0,700.0,1.0,0.0,0.0,0.0
815,9,MedGemma 4B,few-shot,false,50.0,1.0,2.0,4.0,700.0,2.0,0.0,0.0,0.0
815,9,MedGemma 4B,few-shot,false,8.0,1.0,0.5,2.0,10.0,1.0,5.0,0.7,20.0
815,9,MedGemma 4B,few-shot,false,200.0,4.0,0.5,40.0,5.0,0.2,1.0,0.5,100.0
818,9,MedGemma 4B,chain-of-thought,false,200.0,25.0,15.0,0.0,400.0,0.0,100.0,6.0,300.0
818,9,MedGemma 4B,chain-of-thought,false,75.0,4.0,6.0,1.0,320.0,0.0,20.0,0.0,10.0
818,9,MedGemma 4B,chain-of-thought,false,90.0,2.0,8.0,1.0,450.0,0.0,5.0,0.0,10.0
818,9,MedGemma 4B,chain-of-thought,false,5.0,0.2,0.2,1.0,10.0,0.0,0.0,0.0,0.0
818,9,MedGemma 4B,chain-of-thought,false,10.0,1.0,0.5,1.0,300.0,0.0,5.0,0.0,0.0
818,9,MedGemma 4B,chain-of-thought,false,4.0,0.4,0.2,1.0,5.0,0.0,1.0,0.0,3.0
818,9,MedGemma 4B,chain-of-thought,false,150.0,4.0,0.5,27.0,80.0,0.1,80.0,2.0,60.0
819,44,Qwen 2.5 3B Instruct,few-shot,false,98.0,23.0,3.0,1.0,240.0,0.0,54.0,0.9,170.0
819,44,Qwen 2.5 3B Instruct,few-shot,false,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
819,44,Qwen 2.5 3B Instruct,few-shot,false,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
819,44,Qwen 2.5 3B Instruct,few-shot,false,74.0,0.4,0.9,6.0,1.0,2.0,19.0,0.1,7.0
819,44,Qwen 2.5 3B Instruct,few-shot,false,464.0,0.0,53.7,0.0,0.0,0.0,0.0,0.0,0.0
819,44,Qwen 2.5 3B Instruct,few-shot,false,42.0,2.4,0.3,7.0,1.0,3.0,59.0,0.5,75.0
819,44,Qwen 2.5 3B Instruct,few-shot,false,26.7,0.68,0.18,3.0,1.0,0.54,17.0,0.32,92.0
819,44,Qwen 2.5 3B Instruct,few-shot,false,38.0,0.59,0.25,4.67,1.0,1.35,38.0,0.44,246.0
819,44,Qwen 2.5 3B Instruct,few-shot,false,74.0,0.4,0.9,6.0,1.0,2.0,19.0,0.1,7.0
819,44,Qwen 2.5 3B Instruct,few-shot,false,16.9,0.38,0.34,2.75,1.0,0.64,12.0,0.17,95.0
819,44,Qwen 2.5 3B Instruct,few-shot,false,87.0,0.79,0.95,6.34,1.0,5.28,17.0,0.34,186.0
819,44,Qwen 2.5 3B Instruct,few-shot,false,90.0,0.48,0.78,5.36,1.0,2.79,13.0,0.16,152.0
820,9,MedGemma 4B,structured-output,false,200.0,25.0,13.0,0.0,200.0,0.0,10.0,4.0,600.0
820,9,MedGemma 4B,structured-output,false,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0
820,9,MedGemma 4B,structured-output,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,9,MedGemma 4B,structured-output,false,80.0,16.0,6.0,1.0,350.0,0.0,20.0,4.0,350.0
820,9,MedGemma 4B,structured-output,false,120.0,6.0,11.0,1.0,450.0,0.5,70.0,0.0,100.0
820,9,MedGemma 4B,structured-output,false,100.0,1.0,9.0,0.0,700.0,0.0,0.0,0.0,0.0
820,9,MedGemma 4B,structured-output,false,5.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0
820,9,MedGemma 4B,structured-output,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,9,MedGemma 4B,structured-output,false,130.0,4.0,0.5,27.0,100.0,0.0,2.0,0.8,350.0
820,9,MedGemma 4B,structured-output,false,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0
821,10,MedGemma 4B,few-shot,false,140.0,4.0,2.0,26.0,30.0,1.0,50.0,1.0,200.0
821,10,MedGemma 4B,few-shot,false,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
821,10,MedGemma 4B,few-shot,false,20.0,1.0,1.0,5.0,40.0,0.0,10.0,1.0,50.0
821,10,MedGemma 4B,few-shot,false,350.0,10.0,6.0,40.0,700.0,5.0,100.0,4.0,300.0
821,10,MedGemma 4B,few-shot,false,10.0,0.5,0.5,2.0,10.0,1.0,0.0,0.0,0.0
822,10,MedGemma 4B,chain-of-thought,false,140.0,3.0,2.0,21.0,50.0,1.0,75.0,1.0,200.0
822,10,MedGemma 4B,chain-of-thought,false,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
822,10,MedGemma 4B,chain-of-thought,false,10.0,1.0,1.0,2.0,20.0,0.0,50.0,0.2,100.0
822,10,MedGemma 4B,chain-of-thought,false,10.0,1.0,1.0,2.0,20.0,0.0,10.0,0.2,50.0
822,10,MedGemma 4B,chain-of-thought,false,20.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0
822,10,MedGemma 4B,chain-of-thought,false,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
822,10,MedGemma 4B,chain-of-thought,false,490.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
823,10,MedGemma 4B,structured-output,false,40.0,2.0,1.0,8.0,50.0,1.0,30.0,1.0,50.0
823,10,MedGemma 4B,structured-output,false,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
823,10,MedGemma 4B,structured-output,false,10.0,1.0,2.0,5.0,300.0,0.0,40.0,1.0,300.0
823,10,MedGemma 4B,structured-output,false,20.0,2.0,4.0,6.0,300.0,2.0,50.0,4.0,150.0
823,10,MedGemma 4B,structured-output,false,16.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
823,10,MedGemma 4B,structured-output,false,5.0,1.0,0.0,4.0,100.0,3.0,0.0,0.0,50.0
832,44,Qwen 2.5 3B Instruct,structured-output,false,93.0,27.9,2.4,0.0,136.0,0.0,0.0,1.6,
832,44,Qwen 2.5 3B Instruct,structured-output,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
832,44,Qwen 2.5 3B Instruct,structured-output,false,0.0,0.0,0.0,0.0,265.0,0.0,0.0,0.0,
832,44,Qwen 2.5 3B Instruct,structured-output,false,9.0,0.57,0.3,2.85,4.0,1.63,0.0,0.0,
832,44,Qwen 2.5 3B Instruct,structured-output,false,140.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,
832,44,Qwen 2.5 3B Instruct,structured-output,false,15.0,0.62,0.4,3.9,278.0,1.54,0.0,0.0,
832,44,Qwen 2.5 3B Instruct,structured-output,false,9.0,0.37,0.3,1.85,56.0,1.29,0.0,0.0,
832,44,Qwen 2.5 3B Instruct,structured-output,false,6.0,1.7,0.3,0.0,243.0,0.0,0.0,0.0,
832,44,Qwen 2.5 3B Instruct,structured-output,false,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
832,44,Qwen 2.5 3B Instruct,structured-output,false,17.0,0.88,0.2,3.56,0.0,2.99,0.0,0.0,
832,44,Qwen 2.5 3B Instruct,structured-output,false,24.0,0.49,0.3,2.75,0.0,2.36,0.0,0.0,
832,44,Qwen 2.5 3B Instruct,structured-output,false,26.8,0.46,0.4,1.95,13.0,1.72,0.0,0.0,
832,44,Qwen 2.5 3B Instruct,structured-output,false,14.0,0.56,0.3,2.97,0.0,1.38,0.0,0.0,
832,44,Qwen 2.5 3B Instruct,structured-output,false,96.0,2.54,0.5,20.83,147.0,5.67,0.0,0.0,
845,46,Qwen 2.5 3B Instruct,few-shot,false,258.0,28.0,17.0,1.0,90.0,0.0,53.0,0.9,167.0
845,46,Qwen 2.5 3B Instruct,few-shot,false,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
845,46,Qwen 2.5 3B Instruct,few-shot,false,2.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
845,46,Qwen 2.5 3B Instruct,few-shot,false,4.3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
845,46,Qwen 2.5 3B Instruct,few-shot,false,2.6,0.3,0.4,0.0,1.0,0.4,0.0,0.1,26.0
845,46,Qwen 2.5 3B Instruct,few-shot,false,2.6,0.3,0.4,0.0,1.0,0.4,0.0,0.1,26.0
845,46,Qwen 2.5 3B Instruct,few-shot,false,378.0,7.6,2.4,95.0,41.0,3.0,18.0,0.9,145.0
845,46,Qwen 2.5 3B Instruct,few-shot,false,140.0,4.0,14.0,0.0,90.0,0.0,0.0,0.3,27.0
845,46,Qwen 2.5 3B Instruct,few-shot,false,2.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
845,46,Qwen 2.5 3B Instruct,few-shot,false,2.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
845,46,Qwen 2.5 3B Instruct,few-shot,false,170.0,2.5,25.0,0.0,10.0,0.0,17.0,0.4,32.0
859,48,Qwen 2.5 3B Instruct,few-shot,false,24.0,1.4,1.6,3.7,85.0,1.6,5.0,0.4,230.0
859,48,Qwen 2.5 3B Instruct,few-shot,false,120.0,1.4,9.4,5.6,170.0,3.9,2.0,0.1,36.0
859,48,Qwen 2.5 3B Instruct,few-shot,false,170.0,1.4,1.8,9.5,62.0,7.1,2.0,0.3,15.0
859,48,Qwen 2.5 3B Instruct,few-shot,false,134.0,6.2,8.2,0.0,94.0,0.0,14.0,0.7,35.0
859,48,Qwen 2.5 3B Instruct,few-shot,false,12.0,0.4,0.3,1.9,6.0,1.8,23.0,0.5,9.0
859,48,Qwen 2.5 3B Instruct,few-shot,false,29.0,0.8,0.4,7.3,6.0,5.7,14.0,0.2,96.0
859,48,Qwen 2.5 3B Instruct,few-shot,false,9.0,0.4,0.3,1.8,5.0,1.6,25.0,0.1,78.0
859,48,Qwen 2.5 3B Instruct,few-shot,false,15.0,0.3,0.8,0.9,4.0,0.7,12.0,0.1,24.0
864,48,Qwen 2.5 3B Instruct,structured-output,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,48,Qwen 2.5 3B Instruct,structured-output,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,48,Qwen 2.5 3B Instruct,structured-output,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,48,Qwen 2.5 3B Instruct,structured-output,false,76.0,6.3,4.8,0.0,120.0,0.0,40.0,0.7,81.0
864,48,Qwen 2.5 3B Instruct,structured-output,false,27.3,0.9,0.4,6.1,5.0,4.9,8.0,0.25,179.0
864,48,Qwen 2.5 3B Instruct,structured-output,false,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.025,7.0
864,48,Qwen 2.5 3B Instruct,structured-output,false,5.4,0.0,0.2,0.6,1.0,0.4,0.0,0.0,
864,48,Qwen 2.5 3B Instruct,structured-output,false,18.5,0.6,0.6,3.9,2.0,1.7,2.0,0.15,
864,48,Qwen 2.5 3B Instruct,structured-output,false,16.5,0.3,0.4,3.7,2.0,1.5,2.0,0.05,
865,49,Qwen 2.5 3B Instruct,few-shot,false,89.0,1.3,0.4,17.0,5.0,6.0,25.0,0.4,
865,49,Qwen 2.5 3B Instruct,few-shot,false,4.0,0.6,0.5,2.0,378.0,1.5,0.0,0.0,
865,49,Qwen 2.5 3B Instruct,few-shot,false,3.0,0.3,0.5,0.0,2.0,1.0,0.0,0.0,
865,49,Qwen 2.5 3B Instruct,few-shot,false,3.0,0.0,0.0,1.5,0.0,1.5,0.0,0.0,
865,49,Qwen 2.5 3B Instruct,few-shot,false,27.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,
865,49,Qwen 2.5 3B Instruct,few-shot,false,4.5,0.0,0.3,1.2,0.0,1.0,0.0,0.0,
865,49,Qwen 2.5 3B Instruct,few-shot,false,3.6,0.3,0.5,0.4,2.0,0.0,0.0,0.0,
865,49,Qwen 2.5 3B Instruct,few-shot,false,27.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,
865,49,Qwen 2.5 3B Instruct,few-shot,false,4.2,0.0,0.3,1.5,0.0,1.5,2.0,0.0,
865,49,Qwen 2.5 3B Instruct,few-shot,false,0.4,0.0,0.0,0.0,10.0,0.0,0.0,0.0,
866,18,MedGemma 4B,zero-shot,false,150.0,25.0,8.0,0.0,400.0,0.0,10.0,6.0,30.0
866,18,MedGemma 4B,zero-shot,false,20.0,3.0,1.0,4.0,5.0,1.0,50.0,4.0,200.0
866,18,MedGemma 4B,zero-shot,false,25.0,1.0,0.1,6.0,1.0,3.0,5.0,1.0,20.0
866,18,MedGemma 4B,zero-shot,false,20.0,1.0,0.5,4.0,1.0,3.0,5.0,1.0,20.0
866,18,MedGemma 4B,zero-shot,false,15.0,3.0,1.0,2.0,2.0,1.0,5.0,2.0,10.0
866,18,MedGemma 4B,zero-shot,false,20.0,1.0,0.1,4.0,1.0,1.0,5.0,1.0,10.0
866,18,MedGemma 4B,zero-shot,false,250.0,8.0,8.0,30.0,400.0,5.0,10.0,2.0,40.0
866,18,MedGemma 4B,zero-shot,false,200.0,0.0,23.0,0.0,40.0,0.0,0.0,0.0,0.0
866,18,MedGemma 4B,zero-shot,false,5.0,2.0,0.5,1.0,800.0,0.0,0.0,1.0,5.0
866,18,MedGemma 4B,zero-shot,false,450.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
867,49,Qwen 2.5 3B Instruct,chain-of-thought,false,32.0,0.6,0.5,7.8,19.0,2.5,14.0,0.18,97.0
867,49,Qwen 2.5 3B Instruct,chain-of-thought,false,0.0,0.2,0.1,3.4,59.0,1.6,5.0,0.04,28.0
867,49,Qwen 2.5 3B Instruct,chain-of-thought,false,48.0,0.8,0.4,3.2,5.0,1.4,1.0,0.02,26.0
867,49,Qwen 2.5 3B Instruct,chain-of-thought,false,38.0,0.25,0.12,7.1,4.0,6.9,3.0,0.01,17.0
867,49,Qwen 2.5 3B Instruct,chain-of-thought,false,530.0,0.0,10.49,0.0,0.0,0.0,0.0,0.0,0.0
867,49,Qwen 2.5 3B Instruct,chain-of-thought,false,349.0,17.72,30.88,6.94,0.0,5.69,12.0,1.38,468.0
867,49,Qwen 2.5 3B Instruct,chain-of-thought,false,316.0,23.97,24.98,5.65,0.0,4.34,10.0,1.86,451.0
867,49,Qwen 2.5 3B Instruct,chain-of-thought,false,79.0,1.19,0.65,18.4,4.0,15.65,3.0,0.48,272.0
867,49,Qwen 2.5 3B Instruct,chain-of-thought,false,790.0,0.0,12.86,0.0,0.0,0.0,0.0,0.01,342.0
867,49,Qwen 2.5 3B Instruct,chain-of-thought,false,409.0,0.39,46.73,0.0,0.0,0.0,18.0,0.21,465.0
867,49,Qwen 2.5 3B Instruct,chain-of-thought,false,735.0,0.39,9.46,0.0,710.0,0.0,21.0,0.16,57.0
868,18,MedGemma 4B,few-shot,false,150.0,25.0,9.0,0.0,100.0,0.0,10.0,6.0,30.0
868,18,MedGemma 4B,few-shot,false,10.0,3.0,0.5,21.0,5.0,1.0,8.0,2.0,50.0
868,18,MedGemma 4B,few-shot,false,50.0,4.0,3.0,10.0,5.0,3.0,5.0,1.0,150.0
868,18,MedGemma 4B,few-shot,false,240.0,1.0,26.0,0.0,90.0,0.0,0.0,0.0,0.0
868,18,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0
868,18,MedGemma 4B,few-shot,false,120.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
869,49,Qwen 2.5 3B Instruct,structured-output,false,65.0,1.0,0.3,9.0,18.0,4.0,32.0,0.2,
869,49,Qwen 2.5 3B Instruct,structured-output,false,18.0,1.0,0.1,2.0,740.0,2.0,5.0,0.03,
869,49,Qwen 2.5 3B Instruct,structured-output,false,4.0,0.5,0.05,1.0,8.0,1.0,0.25,0.04,
869,49,Qwen 2.5 3B Instruct,structured-output,false,35.0,0.0,0.0,8.0,0.0,8.0,24.0,0.1,
869,49,Qwen 2.5 3B Instruct,structured-output,false,140.0,0.0,16.75,0.0,0.0,0.0,0.0,0.0,
869,49,Qwen 2.5 3B Instruct,structured-output,false,40.0,0.0,0.0,7.0,0.0,7.0,0.32,0.0,
869,49,Qwen 2.5 3B Instruct,structured-output,false,20.0,0.5,0.25,4.0,3.0,4.0,18.0,0.07,
869,49,Qwen 2.5 3B Instruct,structured-output,false,140.0,0.0,16.75,0.0,0.0,0.0,0.0,0.0,
869,49,Qwen 2.5 3B Instruct,structured-output,false,340.0,1.79,28.57,10.0,0.0,10.0,3.0,0.65,
869,49,Qwen 2.5 3B Instruct,structured-output,false,0.5,0.0,0.0,0.0,46.0,0.0,0.13,0.0,
879,20,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,20,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,20,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,20,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,20,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,20,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,20,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,20,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,20,MedGemma 4B,few-shot,false,0.0,1.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0
880,20,MedGemma 4B,few-shot,false,0.0,0.0,0.0,5.0,120.0,4.0,0.0,0.0,0.0
880,20,MedGemma 4B,few-shot,false,2.0,0.5,0.0,3.0,1.0,0.0,12.0,0.2,60.0
880,20,MedGemma 4B,few-shot,false,50.0,1.0,0.2,12.0,1.0,6.0,5.0,0.4,320.0
880,20,MedGemma 4B,few-shot,false,15.0,0.5,0.2,3.0,1.0,0.0,1.0,0.2,10.0
880,20,MedGemma 4B,few-shot,false,45.0,1.0,4.5,6.0,2.0,4.0,50.0,0.7,120.0
881,20,MedGemma 4B,chain-of-thought,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,20,MedGemma 4B,chain-of-thought,false,250.0,8.0,6.0,32.0,150.0,26.0,150.0,0.5,350.0
881,20,MedGemma 4B,chain-of-thought,false,5.0,0.2,0.2,1.0,10.0,0.5,5.0,0.1,30.0
881,20,MedGemma 4B,chain-of-thought,false,25.0,3.0,0.8,4.0,5.0,0.0,15.0,1.6,280.0
881,20,MedGemma 4B,chain-of-thought,false,25.0,3.0,0.8,4.0,5.0,0.0,15.0,1.6,280.0
882,20,MedGemma 4B,structured-output,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,20,MedGemma 4B,structured-output,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,20,MedGemma 4B,structured-output,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,20,MedGemma 4B,structured-output,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,20,MedGemma 4B,structured-output,false,50.0,1.2,0.2,12.0,40.0,7.0,10.0,0.8,600.0
882,20,MedGemma 4B,structured-output,false,50.0,1.2,0.2,12.0,40.0,7.0,10.0,0.8,600.0
882,20,MedGemma 4B,structured-output,false,50.0,1.2,0.2,12.0,40.0,7.0,10.0,0.8,600.0
882,20,MedGemma 4B,structured-output,false,450.0,7.0,42.0,16.0,150.0,12.0,340.0,6.0,590.0
886,21,MedGemma 4B,structured-output,false,45.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
886,21,MedGemma 4B,structured-output,false,150.0,25.0,8.0,0.0,200.0,0.0,10.0,6.0,300.0
886,21,MedGemma 4B,structured-output,false,200.0,10.0,5.0,40.0,700.0,5.0,100.0,4.0,200.0
886,21,MedGemma 4B,structured-output,false,156.0,13.0,11.0,0.0,72.0,0.0,60.0,1.5,400.0
886,21,MedGemma 4B,structured-output,false,170.0,1.0,16.0,0.0,280.0,0.0,0.0,0.0,0.0
886,21,MedGemma 4B,structured-output,false,7.0,0.5,0.5,1.0,3.0,0.0,0.0,0.2,10.0
886,21,MedGemma 4B,structured-output,false,8.0,0.5,0.5,1.0,3.0,0.0,0.0,0.2,10.0
886,21,MedGemma 4B,structured-output,false,5.0,0.2,0.2,1.0,1.0,0.0,0.0,0.1,5.0
886,21,MedGemma 4B,structured-output,false,150.0,3.0,10.0,0.0,200.0,0.0,0.0,0.5,0.0
886,21,MedGemma 4B,structured-output,false,45.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
895,24,MedGemma 4B,zero-shot,false,350.0,25.0,12.0,15.0,400.0,5.0,100.0,4.0,300.0
895,24,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,24,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,24,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,24,MedGemma 4B,few-shot,false,320.0,40.0,16.0,2.0,350.0,2.0,50.0,6.0,700.0
896,24,MedGemma 4B,few-shot,false,100.0,4.0,5.0,15.0,30.0,12.0,0.0,0.0,0.0
896,24,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,24,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
896,24,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,24,MedGemma 4B,chain-of-thought,false,450.0,40.0,25.0,30.0,700.0,10.0,300.0,8.0,700.0
897,24,MedGemma 4B,chain-of-thought,false,100.0,2.0,5.0,5.0,300.0,2.0,10.0,1.0,50.0
897,24,MedGemma 4B,chain-of-thought,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,24,MedGemma 4B,chain-of-thought,false,5.0,0.2,0.2,1.0,5.0,0.0,0.0,0.1,5.0
898,24,MedGemma 4B,structured-output,false,250.0,30.0,15.0,2.0,300.0,1.0,60.0,4.0,250.0
898,24,MedGemma 4B,structured-output,false,50.0,1.0,2.5,3.0,50.0,2.0,10.0,0.5,10.0
898,24,MedGemma 4B,structured-output,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,24,MedGemma 4B,structured-output,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,24,MedGemma 4B,structured-output,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,25,MedGemma 4B,zero-shot,false,130.0,1.5,0.5,24.0,5.0,18.0,20.0,0.5,300.0
899,25,MedGemma 4B,zero-shot,false,40.0,0.5,1.2,5.0,1.0,0.0,10.0,2.0,10.0
899,25,MedGemma 4B,zero-shot,false,150.0,5.0,2.5,27.0,30.0,1.0,100.0,2.0,160.0
899,25,MedGemma 4B,zero-shot,false,150.0,8.0,5.0,12.0,120.0,12.0,130.0,0.5,400.0
