experiment_id,transcript_id,model_name,technique_name,rag_enabled,name_original,name_en,is_hallucinated
609,49,Gemma-SEA-LION v4 4B,chain-of-thought,0,chili oil,chili oil,0
609,49,Gemma-SEA-LION v4 4B,chain-of-thought,0,sesame seed,sesame seeds,0
609,49,Gemma-SEA-LION v4 4B,chain-of-thought,0,MSG,MSG (Monosodium Glutamate),0
611,50,Gemma-SEA-LION v4 4B,chain-of-thought,0,timun,Cucumber,0
611,50,Gemma-SEA-LION v4 4B,chain-of-thought,0,krim cheese,Cream Cheese,0
611,50,Gemma-SEA-LION v4 4B,chain-of-thought,0,yogurt,Yogurt,0
611,50,Gemma-SEA-LION v4 4B,chain-of-thought,0,bawang merah,Red Onion,1
611,50,Gemma-SEA-LION v4 4B,chain-of-thought,0,garam,Salt,0
611,50,Gemma-SEA-LION v4 4B,chain-of-thought,0,pepper,Pepper,0
611,50,Gemma-SEA-LION v4 4B,chain-of-thought,0,garlic powder,Garlic Powder,0
611,50,Gemma-SEA-LION v4 4B,chain-of-thought,0,smoked salmon,Smoked Salmon,0
611,50,Gemma-SEA-LION v4 4B,chain-of-thought,0,msg,MSG,0
612,25,Gemma-SEA-LION v4 4B,structured-output,0,pisang,bananas,1
612,25,Gemma-SEA-LION v4 4B,structured-output,0,cocoa powder,cocoa powder,1
612,25,Gemma-SEA-LION v4 4B,structured-output,0,Quaker rolled oats,Quaker rolled oats,1
612,25,Gemma-SEA-LION v4 4B,structured-output,0,fresh milk,fresh milk,1
612,25,Gemma-SEA-LION v4 4B,structured-output,0,melted butter,melted butter,0
612,25,Gemma-SEA-LION v4 4B,structured-output,0,dark chocolate chips,dark chocolate chips,1
612,25,Gemma-SEA-LION v4 4B,structured-output,0,baking powder,baking powder,1
612,25,Gemma-SEA-LION v4 4B,structured-output,0,peanut butter,peanut butter,0
613,26,Gemma-SEA-LION v4 4B,structured-output,0,minyak panas,hot oil,1
613,26,Gemma-SEA-LION v4 4B,structured-output,0,daun bawang,scallions,1
613,26,Gemma-SEA-LION v4 4B,structured-output,0,bawang putih,garlic,0
613,26,Gemma-SEA-LION v4 4B,structured-output,0,kicap masin,soy sauce,1
613,26,Gemma-SEA-LION v4 4B,structured-output,0,kicap manis,sweet soy sauce,1
613,26,Gemma-SEA-LION v4 4B,structured-output,0,gula,sugar,1
613,26,Gemma-SEA-LION v4 4B,structured-output,0,minyak bijan,sesame oil,1
613,26,Gemma-SEA-LION v4 4B,structured-output,0,chilli flakes,red chilli flakes,1
615,28,Gemma-SEA-LION v4 4B,structured-output,0,strawberry,strawberries,1
615,28,Gemma-SEA-LION v4 4B,structured-output,0,gula,sugar,0
615,28,Gemma-SEA-LION v4 4B,structured-output,0,matcha,matcha powder,1
615,28,Gemma-SEA-LION v4 4B,structured-output,0,air,ice cubes,1
615,28,Gemma-SEA-LION v4 4B,structured-output,0,oat milk,oat milk,1
616,29,Gemma-SEA-LION v4 4B,structured-output,0,ramekin,Ramekin,1
616,29,Gemma-SEA-LION v4 4B,structured-output,0,melted butter,Melted Butter,1
616,29,Gemma-SEA-LION v4 4B,structured-output,0,tepung serba guna,All-Purpose Flour,1
616,29,Gemma-SEA-LION v4 4B,structured-output,0,excess tepung,Excess Flour,1
616,29,Gemma-SEA-LION v4 4B,structured-output,0,dark choclate,Dark Chocolate,1
616,29,Gemma-SEA-LION v4 4B,structured-output,0,butter,Butter,1
616,29,Gemma-SEA-LION v4 4B,structured-output,0,telur,Eggs,1
616,29,Gemma-SEA-LION v4 4B,structured-output,0,gula,Sugar,0
616,29,Gemma-SEA-LION v4 4B,structured-output,0,sedikit garam,Salt,1
617,30,Gemma-SEA-LION v4 4B,structured-output,0,strawberry,strawberry,0
617,30,Gemma-SEA-LION v4 4B,structured-output,0,fresh cream,fresh cream,0
617,30,Gemma-SEA-LION v4 4B,structured-output,0,gula,sugar,0
617,30,Gemma-SEA-LION v4 4B,structured-output,0,roti,bread,0
618,31,Gemma-SEA-LION v4 4B,structured-output,0,fries,frozen fries,1
618,31,Gemma-SEA-LION v4 4B,structured-output,0,sauce,mayo,0
618,31,Gemma-SEA-LION v4 4B,structured-output,0,pickle,pickles,0
618,31,Gemma-SEA-LION v4 4B,structured-output,0,bawang holland,Holland onions,1
618,31,Gemma-SEA-LION v4 4B,structured-output,0,tomato pes,Tomato Paste,0
618,31,Gemma-SEA-LION v4 4B,structured-output,0,chilli padi,Chili Peppers,1
618,31,Gemma-SEA-LION v4 4B,structured-output,0,cheese,Cheese Sauce (Instant),1
619,32,Gemma-SEA-LION v4 4B,structured-output,0,minyak,oil,0
619,32,Gemma-SEA-LION v4 4B,structured-output,0,sichuan chilli pepper,Sichuan chili peppers,0
619,32,Gemma-SEA-LION v4 4B,structured-output,0,daun salam,Bay leaves,1
619,32,Gemma-SEA-LION v4 4B,structured-output,0,bawang besar,Large onion,0
619,32,Gemma-SEA-LION v4 4B,structured-output,0,halia,Ginger,0
619,32,Gemma-SEA-LION v4 4B,structured-output,0,chilli flakes,Chili flakes,0
619,32,Gemma-SEA-LION v4 4B,structured-output,0,bawang putih,Garlic,0
619,32,Gemma-SEA-LION v4 4B,structured-output,0,Ajinomoto,MSG (Monosodium Glutamate),1
619,32,Gemma-SEA-LION v4 4B,structured-output,0,gula,Sugar,0
620,33,Gemma-SEA-LION v4 4B,structured-output,0,biskut Julie's Cheese,Julie's Cheese Crackers,0
620,33,Gemma-SEA-LION v4 4B,structured-output,0,madu,Honey,0
620,33,Gemma-SEA-LION v4 4B,structured-output,0,hazelnut spread,Hazelnut Spread,0
620,33,Gemma-SEA-LION v4 4B,structured-output,0,pisang,Bananas,0
624,37,Gemma-SEA-LION v4 4B,structured-output,0,peanut butter,Peanut Butter,0
624,37,Gemma-SEA-LION v4 4B,structured-output,0,kicap masin,Dark Soy Sauce,0
624,37,Gemma-SEA-LION v4 4B,structured-output,0,kicap manis,Light Soy Sauce,0
624,37,Gemma-SEA-LION v4 4B,structured-output,0,madu,Honey,0
624,37,Gemma-SEA-LION v4 4B,structured-output,0,bawang putih,Garlic,0
624,37,Gemma-SEA-LION v4 4B,structured-output,0,halia,Ginger,0
624,37,Gemma-SEA-LION v4 4B,structured-output,0,cili flakes,Chili Flakes,0
624,37,Gemma-SEA-LION v4 4B,structured-output,0,mee wantan,Wonton Noodles,0
631,3,MedGemma 4B,zero-shot,0,ayam,chicken,0
631,3,MedGemma 4B,zero-shot,0,kicap,soy sauce,0
631,3,MedGemma 4B,zero-shot,0,halia,garlic,0
631,3,MedGemma 4B,zero-shot,0,bawang putih,garlic,0
631,3,MedGemma 4B,zero-shot,0,minyak bijan,sesame oil,0
631,3,MedGemma 4B,zero-shot,0,kunyit,turmeric,0
631,3,MedGemma 4B,zero-shot,0,garam,salt,0
631,3,MedGemma 4B,zero-shot,0,lada putih,white pepper,0
631,3,MedGemma 4B,zero-shot,0,beras,rice,0
631,3,MedGemma 4B,zero-shot,0,bawang besar,large onion,0
636,48,Gemma-SEA-LION v4 4B,structured-output,0,timun,cucumber,0
636,48,Gemma-SEA-LION v4 4B,structured-output,0,sambal,Sambal,1
636,48,Gemma-SEA-LION v4 4B,structured-output,0,kicap manis,Sweet Soy Sauce (Kecap Manis),0
636,48,Gemma-SEA-LION v4 4B,structured-output,0,telur,Egg,0
636,48,Gemma-SEA-LION v4 4B,structured-output,0,tomato,Tomato,0
636,48,Gemma-SEA-LION v4 4B,structured-output,0,white pepper,White Pepper,0
636,48,Gemma-SEA-LION v4 4B,structured-output,0,lemon juice,Lemon Juice,0
636,48,Gemma-SEA-LION v4 4B,structured-output,0,daun bawang,Green Onion (Scallion),0
636,48,Gemma-SEA-LION v4 4B,structured-output,0,bawang goreng,Deep-Fried Shallots,0
637,49,Gemma-SEA-LION v4 4B,structured-output,0,timun,cucumber,0
637,49,Gemma-SEA-LION v4 4B,structured-output,0,kicap masin,soy sauce,0
637,49,Gemma-SEA-LION v4 4B,structured-output,0,bawang putih,garlic,0
637,49,Gemma-SEA-LION v4 4B,structured-output,0,gula,sugar,0
637,49,Gemma-SEA-LION v4 4B,structured-output,0,sesame oil,sesame oil,0
637,49,Gemma-SEA-LION v4 4B,structured-output,0,lemon juice,lemon juice,1
637,49,Gemma-SEA-LION v4 4B,structured-output,0,daun bawang,scallions,1
637,49,Gemma-SEA-LION v4 4B,structured-output,0,chili oil,chili oil,0
637,49,Gemma-SEA-LION v4 4B,structured-output,0,sesame seed,sesame seeds,0
637,49,Gemma-SEA-LION v4 4B,structured-output,0,MSG,MSG,0
638,50,Gemma-SEA-LION v4 4B,structured-output,0,timun,Cucumber,0
638,50,Gemma-SEA-LION v4 4B,structured-output,0,krim cheese,Cream Cheese,0
638,50,Gemma-SEA-LION v4 4B,structured-output,0,Yogurt,Yogurt,0
638,50,Gemma-SEA-LION v4 4B,structured-output,0,bawang merah,Red Onion,1
638,50,Gemma-SEA-LION v4 4B,structured-output,0,garam,Salt,0
638,50,Gemma-SEA-LION v4 4B,structured-output,0,pepper,Pepper,0
638,50,Gemma-SEA-LION v4 4B,structured-output,0,garlic powder,Garlic Powder,0
638,50,Gemma-SEA-LION v4 4B,structured-output,0,smoked salmon,Smoked Salmon,0
638,50,Gemma-SEA-LION v4 4B,structured-output,0,MSG,MSG,0
643,1,Qwen 2.5 3B Instruct,chain-of-thought,0,ayam bagian thigh,chicken thighs,0
643,1,Qwen 2.5 3B Instruct,chain-of-thought,0,sos tiram,soy sauce,1
643,1,Qwen 2.5 3B Instruct,chain-of-thought,0,minyak bijan,sesame oil,0
643,1,Qwen 2.5 3B Instruct,chain-of-thought,0,tepung jagung,cornstarch,0
643,1,Qwen 2.5 3B Instruct,chain-of-thought,0,garam,salt,0
643,1,Qwen 2.5 3B Instruct,chain-of-thought,0,bawang merah,red onion,1
643,1,Qwen 2.5 3B Instruct,chain-of-thought,0,bawang putih,white onion,1
643,1,Qwen 2.5 3B Instruct,chain-of-thought,0,daun bawang,spring onion,1
643,1,Qwen 2.5 3B Instruct,chain-of-thought,0,ayam bagian dada,chicken breast,0
643,1,Qwen 2.5 3B Instruct,chain-of-thought,0,kurma merah,beef jerky,1
644,1,Qwen 2.5 3B Instruct,structured-output,0,ayam bagian thigh,chicken thighs,0
644,1,Qwen 2.5 3B Instruct,structured-output,0,sos tiram,soy sauce,1
644,1,Qwen 2.5 3B Instruct,structured-output,0,minyak bijan,sesame oil,0
644,1,Qwen 2.5 3B Instruct,structured-output,0,tepung jagung,soybean flour,1
644,1,Qwen 2.5 3B Instruct,structured-output,0,garam,salt,0
644,1,Qwen 2.5 3B Instruct,structured-output,0,black pepper,black pepper,0
644,1,Qwen 2.5 3B Instruct,structured-output,0,pangan,ginger,0
644,1,Qwen 2.5 3B Instruct,structured-output,0,minyak,oil,0
644,1,Qwen 2.5 3B Instruct,structured-output,0,bawang putih,white onion,1
644,1,Qwen 2.5 3B Instruct,structured-output,0,bawang merah,red onion,1
647,6,MedGemma 4B,zero-shot,0,kentang,potato,0
647,6,MedGemma 4B,zero-shot,0,garlic powder,garlic powder,0
647,6,MedGemma 4B,zero-shot,0,garam,salt,0
647,6,MedGemma 4B,zero-shot,0,pepper,pepper,0
647,6,MedGemma 4B,zero-shot,0,tepung jagung,cornflour,1
647,6,MedGemma 4B,zero-shot,0,air,water,1
648,2,Qwen 2.5 3B Instruct,chain-of-thought,0,pes mee goreng ayam brand,Fried Chicken Brand Mee Noodles,1
648,2,Qwen 2.5 3B Instruct,chain-of-thought,0,bawang holland,spring onion,1
648,2,Qwen 2.5 3B Instruct,chain-of-thought,0,cili sardin,cherry tomatoes,0
648,2,Qwen 2.5 3B Instruct,chain-of-thought,0,baby spinach,baby spinach leaves,0
648,2,Qwen 2.5 3B Instruct,chain-of-thought,0,parmesan cheese,parmesan cheese,0
648,2,Qwen 2.5 3B Instruct,chain-of-thought,0,fresh parsley,fresh parsley leaves,0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,0,ayam,chicken,0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,0,kicap,soy sauce,0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,0,manis,sweet (presumably referring to sweet soy sauce or sugar),0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,0,halia,fish sauce (or anchovy essence),1
652,3,Qwen 2.5 3B Instruct,chain-of-thought,0,bawang putih,white onion (or garlic),0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,0,minyak bijan,groundnut oil (or peanut oil),1
652,3,Qwen 2.5 3B Instruct,chain-of-thought,0,kunyit,turmeric (or ginger),0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,0,garam sedikit,salt (a little bit),0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,0,lada putih,white pepper (or black pepper),0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,0,beras,rice (white or brown),0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,0,daun bawang,spring onion (or green onions),0
663,3,MedGemma 4B,chain-of-thought,0,ayam,chicken,0
663,3,MedGemma 4B,chain-of-thought,0,kicap,ketchup,1
663,3,MedGemma 4B,chain-of-thought,0,halia,ginger,0
663,3,MedGemma 4B,chain-of-thought,0,bawang putih,garlic,0
663,3,MedGemma 4B,chain-of-thought,0,minyak bijan,sesame oil,0
663,3,MedGemma 4B,chain-of-thought,0,kunyit,turmeric,0
663,3,MedGemma 4B,chain-of-thought,0,garam,salt,0
663,3,MedGemma 4B,chain-of-thought,0,lada putih,white pepper,0
663,3,MedGemma 4B,chain-of-thought,0,bawang besar,onion,0
663,3,MedGemma 4B,chain-of-thought,0,beras,rice,0
665,9,MedGemma 4B,zero-shot,0,salmon,salmon,0
665,9,MedGemma 4B,zero-shot,0,cream cheese,cream cheese,0
665,9,MedGemma 4B,zero-shot,0,kewpie mayo,Kewpie Mayo,0
665,9,MedGemma 4B,zero-shot,0,sriracha sauce,Sriracha Sauce,0
665,9,MedGemma 4B,zero-shot,0,seaweed,Seaweed,1
665,9,MedGemma 4B,zero-shot,0,rice,Rice,0
665,9,MedGemma 4B,zero-shot,0,daun bawang,Green Onion/Scallion,1
670,6,MedGemma 4B,few-shot,0,kulit kentang,potato skins,0
670,6,MedGemma 4B,few-shot,0,kentang,potato,0
670,6,MedGemma 4B,few-shot,0,garlic powder,garlic powder,0
670,6,MedGemma 4B,few-shot,0,garam,salt,0
670,6,MedGemma 4B,few-shot,0,pepper,pepper,0
670,6,MedGemma 4B,few-shot,0,tepung jagung,cornstarch,0
670,6,MedGemma 4B,few-shot,0,minyak,cooking oil,1
672,10,MedGemma 4B,zero-shot,0,tepung,flour,0
672,10,MedGemma 4B,zero-shot,0,air,water,0
672,10,MedGemma 4B,zero-shot,0,seaweed,seaweed,0
672,10,MedGemma 4B,zero-shot,0,japchae,japchae,1
672,10,MedGemma 4B,zero-shot,0,gula,sugar,1
672,10,MedGemma 4B,zero-shot,0,larutan tepung,flour solution,1
672,10,MedGemma 4B,zero-shot,0,minyak,oil,1
672,10,MedGemma 4B,zero-shot,0,sweet chili sauce,sweet chili sauce,1
673,6,Qwen 2.5 3B Instruct,chain-of-thought,0,kentang,potato,0
675,7,Qwen 2.5 3B Instruct,chain-of-thought,0,kacang kuda,chickpeas,0
675,7,Qwen 2.5 3B Instruct,chain-of-thought,0,baking powder,baking powder,0
679,16,Qwen 2.5 3B Instruct,few-shot,0,daging,beef,1
679,16,Qwen 2.5 3B Instruct,few-shot,0,minyak,cooking oil,0
679,16,Qwen 2.5 3B Instruct,few-shot,0,kicap manis pedas,sweet and spicy soy sauce,1
679,16,Qwen 2.5 3B Instruct,few-shot,0,tepung jagung,cornstarch,1
679,16,Qwen 2.5 3B Instruct,few-shot,0,bawang putih,white garlic cloves,1
679,16,Qwen 2.5 3B Instruct,few-shot,0,bawang merah,red onion,1
679,16,Qwen 2.5 3B Instruct,few-shot,0,lada hitam,black pepper seeds,1
679,16,Qwen 2.5 3B Instruct,few-shot,0,benggala,cardamom pods,1
679,16,Qwen 2.5 3B Instruct,few-shot,0,broccoli,broccoli florets,0
684,24,Qwen 2.5 3B Instruct,zero-shot,0,ayam bagian kepak,chicken wings,0
684,24,Qwen 2.5 3B Instruct,zero-shot,0,rempah ayam madu Emasauce,spices for honey chicken,0
686,8,Qwen 2.5 3B Instruct,structured-output,0,minyak,vegetable oil,0
686,8,Qwen 2.5 3B Instruct,structured-output,0,bawang holland,onion,0
686,8,Qwen 2.5 3B Instruct,structured-output,0,bawang putih,garlic,0
686,8,Qwen 2.5 3B Instruct,structured-output,0,lada benggala,red pepper flakes,0
686,8,Qwen 2.5 3B Instruct,structured-output,0,pomelo tomatoes,pomelo tomatoes (diced),0
686,8,Qwen 2.5 3B Instruct,structured-output,0,paprika,red pepper,0
686,8,Qwen 2.5 3B Instruct,structured-output,0,peppercorn,white pepper,0
686,8,Qwen 2.5 3B Instruct,structured-output,0,garam,salt,0
686,8,Qwen 2.5 3B Instruct,structured-output,0,parmesan cheese,parmesan cheese,0
686,8,Qwen 2.5 3B Instruct,structured-output,0,telur,egg,0
686,8,Qwen 2.5 3B Instruct,structured-output,0,dijung telur,half eggs,0
686,8,Qwen 2.5 3B Instruct,structured-output,0,kacau beras,baguette (toast),1
686,8,Qwen 2.5 3B Instruct,structured-output,0,minyak zaitun,olive oil,0
687,25,Qwen 2.5 3B Instruct,zero-shot,0,-,-,1
687,25,Qwen 2.5 3B Instruct,zero-shot,0,Cocoa Powder,Cocoa Powder,1
687,25,Qwen 2.5 3B Instruct,zero-shot,0,Quaker Rolled Oats,Quaker Rolled Oats,1
687,25,Qwen 2.5 3B Instruct,zero-shot,0,Dark Chocolate Chips,Dark Chocolate Chips,1
688,9,Qwen 2.5 3B Instruct,chain-of-thought,0,salmon,salmon,0
688,9,Qwen 2.5 3B Instruct,chain-of-thought,0,cream cheese,cream cheese,0
688,9,Qwen 2.5 3B Instruct,chain-of-thought,0,kewpie mayo,kewpie mayo,0
688,9,Qwen 2.5 3B Instruct,chain-of-thought,0,sriracha sauce,sriracha sauce,0
689,9,Qwen 2.5 3B Instruct,structured-output,0,salmon,salmon,0
689,9,Qwen 2.5 3B Instruct,structured-output,0,ginger,ginger,1
689,9,Qwen 2.5 3B Instruct,structured-output,0,sesame seeds,sesame seeds,1
689,9,Qwen 2.5 3B Instruct,structured-output,0,rice,rice,0
689,9,Qwen 2.5 3B Instruct,structured-output,0,mayonnaise,mayonnaise,1
689,9,Qwen 2.5 3B Instruct,structured-output,0,sriracha sauce,sriracha sauce,0
690,26,Qwen 2.5 3B Instruct,zero-shot,0,-,-,1
691,10,Qwen 2.5 3B Instruct,chain-of-thought,0,cawan tepung seberguna,cup of all-purpose flour,1
691,10,Qwen 2.5 3B Instruct,chain-of-thought,0,separuh cawan air,half cup of water,0
691,10,Qwen 2.5 3B Instruct,chain-of-thought,0,separuh cawan seaweed,half cup of seaweed,0
691,10,Qwen 2.5 3B Instruct,chain-of-thought,0,japchae,Japanese stir-fried noodles (japchae),1
692,10,Qwen 2.5 3B Instruct,structured-output,0,tepung seberguna,all-purpose flour,1
692,10,Qwen 2.5 3B Instruct,structured-output,0,adunan tepung,flour batter,1
692,10,Qwen 2.5 3B Instruct,structured-output,0,seaweed,seaweed,0
692,10,Qwen 2.5 3B Instruct,structured-output,0,japchae,glass noodles (japchae),1
693,27,Qwen 2.5 3B Instruct,zero-shot,0,-,Oatmeal,1
693,27,Qwen 2.5 3B Instruct,zero-shot,0,-,Chicken Powder,1
693,27,Qwen 2.5 3B Instruct,zero-shot,0,-,Tofu,1
693,27,Qwen 2.5 3B Instruct,zero-shot,0,-,Scrambled Eggs,1
693,27,Qwen 2.5 3B Instruct,zero-shot,0,-,Peanut Oil,1
694,11,Qwen 2.5 3B Instruct,chain-of-thought,0,daging frozen yang tak sempat-sempat nak masak,frozen ground beef,1
694,11,Qwen 2.5 3B Instruct,chain-of-thought,0,bawang merah dan bawang putih,red and white onions,0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,0,black pepper,black pepper,0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,0,daun rosemary,rosemary leaves,1
694,11,Qwen 2.5 3B Instruct,chain-of-thought,0,paprika,paprika powder,0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,0,dough,tortilla chips (chips) for nachos,1
694,11,Qwen 2.5 3B Instruct,chain-of-thought,0,tomato paste,tomato puree,0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,0,dekat air,water for cooking the tortillas,0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,0,cooking cream,cooking cream (light cream),0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,0,kepingan keju cheese dill burger,cheese slices with dill (for nachos),0
696,28,Qwen 2.5 3B Instruct,zero-shot,0,strawberry,strawberry,1
696,28,Qwen 2.5 3B Instruct,zero-shot,0,matcha (favourite brand),matcha (favorite brand),1
696,28,Qwen 2.5 3B Instruct,zero-shot,0,-,-,0
699,29,Qwen 2.5 3B Instruct,zero-shot,0,ramekin,ramekin,1
699,29,Qwen 2.5 3B Instruct,zero-shot,0,melted butter,melted butter,1
699,29,Qwen 2.5 3B Instruct,zero-shot,0,tepung serba guna,all-purpose flour,1
699,29,Qwen 2.5 3B Instruct,zero-shot,0,dark chocolate,dark chocolate,1
699,29,Qwen 2.5 3B Instruct,zero-shot,0,butter,butter,1
699,29,Qwen 2.5 3B Instruct,zero-shot,0,salt,salt,1
699,29,Qwen 2.5 3B Instruct,zero-shot,0,eggs,eggs,1
699,29,Qwen 2.5 3B Instruct,zero-shot,0,sugar,sugar,0
699,29,Qwen 2.5 3B Instruct,zero-shot,0,milk,milk,0
701,13,Qwen 2.5 3B Instruct,structured-output,0,daging syabu-syabu,beef tenderloin,1
701,13,Qwen 2.5 3B Instruct,structured-output,0,garam,salt,1
701,13,Qwen 2.5 3B Instruct,structured-output,0,black pepper,black pepper,1
701,13,Qwen 2.5 3B Instruct,structured-output,0,white pepper,white pepper,1
701,13,Qwen 2.5 3B Instruct,structured-output,0,sos siram dan minyak bijan,soy sauce and peanut oil,1
701,13,Qwen 2.5 3B Instruct,structured-output,0,daging tadi,beef tenderloin,1
701,13,Qwen 2.5 3B Instruct,structured-output,0,roti sosej,buttered toast bread,1
701,13,Qwen 2.5 3B Instruct,structured-output,0,bawang putih,garlic,1
701,13,Qwen 2.5 3B Instruct,structured-output,0,butter,butter,1
701,13,Qwen 2.5 3B Instruct,structured-output,0,kepingan keju,cheese slices,1
701,13,Qwen 2.5 3B Instruct,structured-output,0,telur matah,egg yolk,1
702,30,Qwen 2.5 3B Instruct,zero-shot,0,strawberry,strawberries,1
702,30,Qwen 2.5 3B Instruct,zero-shot,0,fresh cream,fresh cream,0
705,31,Qwen 2.5 3B Instruct,zero-shot,0,fries,fries,0
705,31,Qwen 2.5 3B Instruct,zero-shot,0,bawang holland,holland leeks,1
705,31,Qwen 2.5 3B Instruct,zero-shot,0,mayo,mayonnaise,0
705,31,Qwen 2.5 3B Instruct,zero-shot,0,pickles,pickles,0
705,31,Qwen 2.5 3B Instruct,zero-shot,0,minced beef,minced beef,0
705,31,Qwen 2.5 3B Instruct,zero-shot,0,cheese sauce instant,instant cheese sauce,0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,0,kaki ayam,chicken legs,0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,0,minyak,oil,1
706,15,Qwen 2.5 3B Instruct,chain-of-thought,0,garam,salt,0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,0,onje seasoning,spice blend,1
706,15,Qwen 2.5 3B Instruct,chain-of-thought,0,rasa bawang yang kuat,strong onion flavor,0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,0,campuran herbs macam rosemary and thyme,combination of herbs such as rosemary and thyme,1
706,15,Qwen 2.5 3B Instruct,chain-of-thought,0,butter,butter,1
706,15,Qwen 2.5 3B Instruct,chain-of-thought,0,air,water,1
706,15,Qwen 2.5 3B Instruct,chain-of-thought,0,broccoli,broccoli,1
707,15,Qwen 2.5 3B Instruct,structured-output,0,kaki ayam,chicken thighs,0
707,15,Qwen 2.5 3B Instruct,structured-output,0,minyak,oil,1
707,15,Qwen 2.5 3B Instruct,structured-output,0,garam,salt,0
707,15,Qwen 2.5 3B Instruct,structured-output,0,onje seasoning,one seasoning,1
707,15,Qwen 2.5 3B Instruct,structured-output,0,bawang merah yang kuat,strong red onions,0
707,15,Qwen 2.5 3B Instruct,structured-output,0,rosemary and thyme,rosemary and thyme herbs,1
707,15,Qwen 2.5 3B Instruct,structured-output,0,kubus ayam,chicken cubes,0
707,15,Qwen 2.5 3B Instruct,structured-output,0,air,water,1
707,15,Qwen 2.5 3B Instruct,structured-output,0,butter,butter,1
707,15,Qwen 2.5 3B Instruct,structured-output,0,broccoli,broccoli,1
707,15,Qwen 2.5 3B Instruct,structured-output,0,sauce butter,butter sauce,1
709,16,Qwen 2.5 3B Instruct,chain-of-thought,0,daging,beef,1
709,16,Qwen 2.5 3B Instruct,chain-of-thought,0,minyak bijan,palm oil,0
709,16,Qwen 2.5 3B Instruct,chain-of-thought,0,kicap masin,salt soy sauce,0
709,16,Qwen 2.5 3B Instruct,chain-of-thought,0,sos tiram mahsuri,tamarind soy sauce from Mahsuri,1
709,16,Qwen 2.5 3B Instruct,chain-of-thought,0,tepung jagung,soybean flour,1
709,16,Qwen 2.5 3B Instruct,chain-of-thought,0,kacau-kacau,-,1
709,16,Qwen 2.5 3B Instruct,chain-of-thought,0,daging yang sudah digoreng tadi,fried beef,1
710,16,Qwen 2.5 3B Instruct,structured-output,0,daging,beef,1
710,16,Qwen 2.5 3B Instruct,structured-output,0,minyak bijan,sesame oil,0
710,16,Qwen 2.5 3B Instruct,structured-output,0,kicap masin,cooking soy sauce (Kecap Manis),1
710,16,Qwen 2.5 3B Instruct,structured-output,0,sos tiram mahsuri,Mahsuri Tamarind Sauce (Sambal Belacuan),1
710,16,Qwen 2.5 3B Instruct,structured-output,0,tepung jagung,soybean flour (Tapioca Flour),1
710,16,Qwen 2.5 3B Instruct,structured-output,0,bawang putih,white onion,1
710,16,Qwen 2.5 3B Instruct,structured-output,0,sesuai,chili flakes (Bawang Merah),1
710,16,Qwen 2.5 3B Instruct,structured-output,0,lada bengkala,cloves of garlic (Bawang Bunga),1
710,16,Qwen 2.5 3B Instruct,structured-output,0,broccoli,broccoli (Kangkung),0
712,33,Qwen 2.5 3B Instruct,zero-shot,0,Julie's Cheese Cracker,Julie's Cheese Crackers,0
712,33,Qwen 2.5 3B Instruct,zero-shot,0,Hazelnut Spread,Hazelnut Spread,0
712,33,Qwen 2.5 3B Instruct,zero-shot,0,Banana,Banana,0
712,33,Qwen 2.5 3B Instruct,zero-shot,0,Honey,Honey,0
713,17,Qwen 2.5 3B Instruct,chain-of-thought,0,ayam breast,chicken breast,1
713,17,Qwen 2.5 3B Instruct,chain-of-thought,0,minyak zaitun,olive oil,0
713,17,Qwen 2.5 3B Instruct,chain-of-thought,0,garam,salt,1
713,17,Qwen 2.5 3B Instruct,chain-of-thought,0,onja seasoning,onza seasoning,1
713,17,Qwen 2.5 3B Instruct,chain-of-thought,0,butter,butter,1
713,17,Qwen 2.5 3B Instruct,chain-of-thought,0,bawang putih,shallot,1
713,17,Qwen 2.5 3B Instruct,chain-of-thought,0,bawang holland,shallot (Hollandaise),1
713,17,Qwen 2.5 3B Instruct,chain-of-thought,0,kari pasta,pasta (Alfredo),1
713,17,Qwen 2.5 3B Instruct,chain-of-thought,0,parmesan cheese,parmesan cheese,1
713,17,Qwen 2.5 3B Instruct,chain-of-thought,0,wortel,carrot,1
713,17,Qwen 2.5 3B Instruct,chain-of-thought,0,tomat,tomato,1
713,17,Qwen 2.5 3B Instruct,chain-of-thought,0,spinach baby,baby spinach leaves,1
